vin,year,make,model,trim,price,mileage,body_style,seats,features,photo_url,listing_url,location,dealer_phone,doc_fee,stock_number
1GT49WEY1LF201299,2020,GMC,Sierra 3500HD,Denali,,59028,,,Black; Leather; 10 Speed; Duramax 6.6L V8 Turbodiesel; 4WD,https://imagescdn.dealercarsearch.com/Media/1129/24238327/639234219641549521.jpg,https://www.craigandlandrethcars.com/vdp/24238327/Used-2020-GMC-Sierra-3500HD-Denali-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU21064
1FMEE5DP1NLB11377,2022,Ford,Bronco,Big Bend,,57034,,,Green; Cloth; 10 Speed; 2.7L EcoBoost V6; 4WD,https://imagescdn.dealercarsearch.com/Media/1129/24228998/639233499781274530.jpg,https://www.craigandlandrethcars.com/vdp/24228998/Used-2022-Ford-Bronco-Big-Bend-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU21054
1C4PJMDX8KD104287,2019,Jeep,Cherokee,Limited,,60142,,,Silver; Leather; 9 Speed Automatic; 3.2L V6; 4WD,https://imagescdn.dealercarsearch.com/Media/1129/24187988/639224139584925377.jpg,https://www.craigandlandrethcars.com/vdp/24187988/Used-2019-Jeep-Cherokee-Limited-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU21023
1GKS2JKL1PR373820,2023,GMC,Yukon XL,Denali,,62394,,,Black; Leather; 10-Speed Automatic with Overdrive; EcoTec3 6.2L V8; 4WD,https://imagescdn.dealercarsearch.com/Media/1129/24228993/639234507712917696.jpg,https://www.craigandlandrethcars.com/vdp/24228993/Used-2023-GMC-Yukon-XL-Denali-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU20665B
1GNSKRKD0NR162504,2022,Chevrolet,Tahoe,RST,,61339,,,Red; Leather; 10-Speed Automatic with Overdrive; EcoTec3 5.3L V8; 4WD,https://imagescdn.dealercarsearch.com/Media/1129/24227988/639232491631571638.jpg,https://www.craigandlandrethcars.com/vdp/24227988/Used-2022-Chevrolet-Tahoe-RST-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU21053
1GCPTCEK8R1206479,2024,Chevrolet,Colorado,LT,,3414,,,Black; Premium Synthetic; 8 Speed Automatic; 2.7L I4 Turbocharged DOHC 16V LEV3-ULEV50 237hp; 4WD,https://imagescdn.dealercarsearch.com/Media/1129/24236233/639235660889565025.jpg,https://www.craigandlandrethcars.com/vdp/24236233/Used-2024-Chevrolet-Colorado-LT-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,206479
2FMPK4J98JBC31401,2018,Ford,Edge,SEL,,1,,,Red; Leather; 6 Speed Automatic; EcoBoost 2.0L I4 GTDi DOHC Turbocharged VCT; AWD,https://imagescdn.dealercarsearch.com/Media/1129/24239488/639234507479393797.jpg,https://www.craigandlandrethcars.com/vdp/24239488/Used-2018-Ford-Edge-SEL-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU20799B
3C6TR5EJ1KG713173,2019,RAM,2500,Power Wagon,,144878,,,Red; Leather; 8 Speed Automatic; 6.4L Heavy Duty V8 HEMI w/MDS; 4WD,https://imagescdn.dealercarsearch.com/Media/1129/24211001/639228171753318540.jpg,https://www.craigandlandrethcars.com/vdp/24211001/Used-2019-RAM-2500-Power-Wagon-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU21062A
2G61M5S32G9141846,2016,Cadillac,XTS,Luxury,,120438,,,White; Leather; 6 Speed Automatic; 3.6L V6 DGI DOHC VVT; FWD,https://imagescdn.dealercarsearch.com/Media/1129/24247065/639235660905232836.jpg,https://www.craigandlandrethcars.com/vdp/24247065/Used-2016-Cadillac-XTS-Luxury-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU21071
19UDE4H29RA003181,2024,Acura,Integra,Base,,36483,,,Silver; CVT; 1.5L I4 DOHC 16V; FWD,https://imagescdn.dealercarsearch.com/Media/1129/24247037/639235660920156300.jpg,https://www.craigandlandrethcars.com/vdp/24247037/Used-2024-Acura-Integra-Base-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU21077
1C4BJWDG7JL860123,2018,Jeep,Wrangler JK Unlimited,Unlimited Willys Wheeler,,72155,,,Black; Cloth; 5 Speed Automatic; 3.6L V6 24V VVT; 4WD,https://imagescdn.dealercarsearch.com/Media/1129/24244730/639236091798319388.jpg,https://www.craigandlandrethcars.com/vdp/24244730/Used-2018-Jeep-Wrangler-JK-Unlimited-Unlimited-Willys-Wheeler-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU20733B
1C6RR6KG8HS835782,2017,RAM,1500,Tradesman,,33953,,,Blue; Cloth; 8 Speed Automatic; 3.6L V6 24V VVT; RWD,https://imagescdn.dealercarsearch.com/Media/1129/24204782/639232203749465487.jpg,https://www.craigandlandrethcars.com/vdp/24204782/Used-2017-RAM-1500-Tradesman-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU21030
1FMSK7DH3MGA59192,2021,Ford,Explorer,XLT,,144873,,,Carbonized Gray; Automatic; 4 Cylinder Engine; RWD,https://imagescdn.dealercarsearch.com/Media/3833/24242114/639234475044777603.jpg,https://www.craigandlandrethcars.com/vdp/24242114/Used-2021-Ford-Explorer-XLT-for-sale-in-Bullitt-County-KY-40165,Bullitt County,502-543-6276,690,D48195A
3N1CP5DV3ML552387,2021,Nissan,Kicks,SR,,88567,,,Electric Blue Metallic/ Super Black; SEAT TRIM; CVT; 4 Cylinder Engine; FWD,https://imagescdn.dealercarsearch.com/DealerImages/3833/3833_newarrivalphoto.jpg,https://www.craigandlandrethcars.com/vdp/24247707/Used-2021-Nissan-Kicks-SR-for-sale-in-Bullitt-County-KY-40165,Bullitt County,502-543-6276,690,D48082B
3TMLB5JNXTM292370,2026,Toyota,Tacoma,TRD Sport Double Cab 4WD,,21,,,Underground; FABRIC SEAT TRIM; Automatic; 4 Cylinder Engine; 4WD,https://imagescdn.dealercarsearch.com/Media/3833/24239002/639233903651181082.jpg,https://www.craigandlandrethcars.com/vdp/24239002/Used-2026-Toyota-Tacoma-TRD-Sport-Double-Cab-4WD-for-sale-in-Bullitt-County-KY-40165,Bullitt County,502-543-6276,690,D48441
2GCVKMEC4K1243716,2019,Chevrolet,Silverado 1500,Custom Double Cab 4WD,,71348,,,Summit White; CLOTH SEAT TRIM; 6 Speed Automatic; 8 Cylinder Engine; 4WD,https://imagescdn.dealercarsearch.com/DealerImages/3833/3833_newarrivalphoto.jpg,https://www.craigandlandrethcars.com/vdp/24242117/Used-2019-Chevrolet-Silverado-1500-Custom-Double-Cab-4WD-for-sale-in-Bullitt-County-KY-40165,Bullitt County,502-543-6276,690,D48422
1GTG6EEN9L1130355,2020,GMC,Canyon,Denali,,61875,,,White; Leather; 8 Speed Automatic; V6; 4WD,https://imagescdn.dealercarsearch.com/Media/1129/24157524/639221547563585199.jpg,https://www.craigandlandrethcars.com/vdp/24157524/Used-2020-GMC-Canyon-Denali-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU20993
1GCUYEET7MZ348499,2021,Chevrolet,Silverado 1500,RST 4WD Crew Cab,,116565,,,Gray; Cloth; 10 Speed; 3.0L I6; 4WD,https://imagescdn.dealercarsearch.com/Media/1129/24247055/639235660871698682.jpg,https://www.craigandlandrethcars.com/vdp/24247055/Used-2021-Chevrolet-Silverado-1500-RST-4WD-Crew-Cab-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU21070
1GTG6DEN4J1117889,2018,GMC,Canyon,SLT,,135248,,,Gray; Leather; 8 Speed Automatic; V6; 4WD,https://imagescdn.dealercarsearch.com/Media/1129/24170156/639216939449378129.jpg,https://www.craigandlandrethcars.com/vdp/24170156/Used-2018-GMC-Canyon-SLT-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU20998A
1GCGTCEN3H1217852,2017,Chevrolet,Colorado,LT,,126067,,,Red; Cloth; 8 Speed Automatic; V6; 4WD,https://imagescdn.dealercarsearch.com/Media/1129/24199900/639228798191187088.jpg,https://www.craigandlandrethcars.com/vdp/24199900/Used-2017-Chevrolet-Colorado-LT-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU20847A
SALSK2D48CA752371,2012,Land,Rover Range Rover Sport,HSE,,95427,,,Not Specified; Leather; 6-Speed Automatic with Command Shift; 5.0L V8; 4WD,https://imagescdn.dealercarsearch.com/Media/1129/24249000/639235947637292577.jpg,https://www.craigandlandrethcars.com/vdp/24249000/Used-2012-Land-Rover-Range-Rover-Sport-HSE-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU21057A
5XYKTCA65CG189425,2012,Kia,Sorento,LX,,117041,,,Silver; Cloth; 6 Speed Automatic; 2.4L I4 DGI DOHC Dual CVVT; AWD,https://imagescdn.dealercarsearch.com/Media/1129/24226516/639231627487107504.jpg,https://www.craigandlandrethcars.com/vdp/24226516/Used-2012-Kia-Sorento-LX-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU21022B
MAJ6S3FL2MC425690,2021,Ford,EcoSport,S,,47694,,,Silver; Cloth; 6 Speed Automatic; 2.0L I4 Ti-VCT GDI; 4WD,https://imagescdn.dealercarsearch.com/Media/1129/24151427/639232635506900020.jpg,https://www.craigandlandrethcars.com/vdp/24151427/Used-2021-Ford-EcoSport-S-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU20989
5N1DL0MM3HC514436,2017,Infiniti,QX60,Base,,125802,,,Gray; Leather; Sport-Tuned CVT; 3.5L V6; AWD,https://imagescdn.dealercarsearch.com/Media/1129/24158094/639215211439833430.jpg,https://www.craigandlandrethcars.com/vdp/24158094/Used-2017-Infiniti-QX60-Base-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU20937A
3TMLB5JN4SM195390,2025,Toyota,Tacoma 4WD,TRD Off-Road,,13573,,,Black; Cloth; 8 Speed Automatic; 2.4L 4-Cylinder; 4WD,https://imagescdn.dealercarsearch.com/Media/1129/24247082/639235660933470149.jpg,https://www.craigandlandrethcars.com/vdp/24247082/Used-2025-Toyota-Tacoma-4WD-TRD-OffRoad-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU21072
JF2GPAKC7E8279674,2014,Subaru,XV Crosstrek,2.0i Limited,,154495,,,White; Leather; Lineartronic CVT; 2.0L 16V DOHC; AWD,https://imagescdn.dealercarsearch.com/Media/1129/24243966/639235083300481420.jpg,https://www.craigandlandrethcars.com/vdp/24243966/Used-2014-Subaru-XV-Crosstrek-20i-Limited-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU20845B
JN8AY2BB9P9833099,2023,Nissan,Armada,SL 4WD,,77366,,,White; Leather; 7 Speed Automatic; 5.6L V8 DOHC 32V LEV3-ULEV125 400hp; 4WD,https://imagescdn.dealercarsearch.com/Media/1129/24247092/639235660964750828.jpg,https://www.craigandlandrethcars.com/vdp/24247092/Used-2023-Nissan-Armada-SL-4WD-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU21073
5YJ3E1EA8SF983522,2025,Tesla,Model 3,Long Range,,5858,,,Blue; Leather; 1-Speed Automatic; Electric Motor; RWD,https://imagescdn.dealercarsearch.com/Media/1129/24233032/639233355979928482.jpg,https://www.craigandlandrethcars.com/vdp/24233032/Used-2025-Tesla-Model-3-Long-Range-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU21060
5GALRBED5AJ129231,2010,Buick,Enclave,CXL 1XL,,162470,,,Silver; Leather; 6 Speed Automatic; 3.6L V6 VVT Direct Injection; FWD,https://imagescdn.dealercarsearch.com/Media/1129/24080590/639208587423535064.jpg,https://www.craigandlandrethcars.com/vdp/24080590/Used-2010-Buick-Enclave-CXL-1XL-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU20922A
1GKS2KKL7PR392782,2023,GMC,Yukon XL,Denali Ultimate,,54779,,,White; Leather; 10-Speed Automatic with Overdrive; EcoTec3 6.2L V8; 4WD,https://imagescdn.dealercarsearch.com/Media/1129/24236230/639235659956121909.jpg,https://www.craigandlandrethcars.com/vdp/24236230/Used-2023-GMC-Yukon-XL-Denali-Ultimate-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,392782
1FTEW1E47KFC05529,2019,Ford,F-150,King Ranch,,92807,,,White; Leather; 10 Speed; 3.5L V6 EcoBoost; 4WD,https://imagescdn.dealercarsearch.com/Media/1129/24247046/639235660783167072.jpg,https://www.craigandlandrethcars.com/vdp/24247046/Used-2019-Ford-F150-King-Ranch-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU21075
1C6RR7FTXJS309673,2018,RAM,1500,Express,,82909,,,Blue; 8 Speed Automatic; HEMI 5.7L V8 Multi Displacement VVT; 4WD,https://imagescdn.dealercarsearch.com/Media/1129/24219511/639230187405698437.jpg,https://www.craigandlandrethcars.com/vdp/24219511/Used-2018-RAM-1500-Express-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,309673
1GT49PE75NF196396,2022,GMC,Sierra 2500HD,AT4,,61367,,,Black; Leather; 6 Speed Automatic; 6.6L V8; 4WD,https://imagescdn.dealercarsearch.com/Media/1129/24225835/639232635514668765.jpg,https://www.craigandlandrethcars.com/vdp/24225835/Used-2022-GMC-Sierra-2500HD-AT4-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU21052
2C3CDXJGXMH588971,2021,Dodge,Charger,SXT,,40295,,,White; Leather; 8 Speed Automatic; 3.6L V6 SMPI DOHC 24V LEV II 300hp; AWD,https://imagescdn.dealercarsearch.com/Media/1129/24219519/639233646484550969.jpg,https://www.craigandlandrethcars.com/vdp/24219519/Used-2021-Dodge-Charger-SXT-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,588971
3GNCJPSB1GL269016,2016,Chevrolet,Trax,LT,,70974,,,Red; Cloth; 6 Speed Automatic; ECOTEC 1.4L I4 SMPI DOHC Turbocharged VVT; AWD,https://imagescdn.dealercarsearch.com/Media/1129/24236245/639235660913237023.jpg,https://www.craigandlandrethcars.com/vdp/24236245/Used-2016-Chevrolet-Trax-LT-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU21042
3N1CN8DVXRL885152,2024,Nissan,Versa,1.6 S,,18701,,,Gray; Cloth; CVT; 1.6L I4 DOHC 16V; FWD,https://imagescdn.dealercarsearch.com/Media/1129/24188025/639224139585706646.jpg,https://www.craigandlandrethcars.com/vdp/24188025/Used-2024-Nissan-Versa-16-S-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU21029
3C4NJDBN4PT538670,2023,Jeep,Compass,Latitude,,13398,,,Blue; Cloth; 8 Speed Automatic; 2.0L I4 DOHC; 4WD,https://imagescdn.dealercarsearch.com/Media/1129/24212158/639228171755193193.jpg,https://www.craigandlandrethcars.com/vdp/24212158/Used-2023-Jeep-Compass-Latitude-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU21036
3GTP9EED6MG237395,2021,GMC,Sierra 1500,AT4 4WD Crew Cab,,105294,,,Gray; Leather; 10 Speed; EcoTec3 5.3L V8; 4WD,https://imagescdn.dealercarsearch.com/Media/1129/24204792/639233643812130371.jpg,https://www.craigandlandrethcars.com/vdp/24204792/Used-2021-GMC-Sierra-1500-AT4-4WD-Crew-Cab-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU21034
2G4GS5GX5G9179639,2016,Buick,Regal,Premium II,,66995,,,Red; Leather; 6 Speed Automatic; 2.0L 4-Cylinder DGI DOHC VVT Turbocharged; FWD,https://imagescdn.dealercarsearch.com/Media/1129/24096584/639233645058568162.jpg,https://www.craigandlandrethcars.com/vdp/24096584/Used-2016-Buick-Regal-Premium-II-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU20970
3VVUC7B2XSM009886,2025,Volkswagen,Taos,1.5T SE AWD,,26093,,,Silver; Cloth; 8-Speed Automatic with Tiptronic; 1.5L I4 Turbocharged DOHC 16V LEV3-SULEV30 174hp; AWD,https://imagescdn.dealercarsearch.com/Media/1129/24248477/639235661026155932.jpg,https://www.craigandlandrethcars.com/vdp/24248477/Used-2025-Volkswagen-Taos-15T-SE-AWD-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU21076
5FNYG1H89SB045120,2025,Honda,Pilot,Elite,,1,,,Not Specified; Leather; 10 Speed; 3.5L V6 DOHC 24V; AWD,https://imagescdn.dealercarsearch.com/Media/1129/24248475/639235947640305632.jpg,https://www.craigandlandrethcars.com/vdp/24248475/Used-2025-Honda-Pilot-Elite-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU20969A
5N1AT2MV1LC709600,2020,Nissan,Rogue,SL,,124415,,,Gray; Leather; CVT; 2.5L I4 DOHC 16V; AWD,https://imagescdn.dealercarsearch.com/Media/1129/24250358/639236235395809029.jpg,https://www.craigandlandrethcars.com/vdp/24250358/Used-2020-Nissan-Rogue-SL-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU20864A
3N8AP6DD2SL436780,2025,Nissan,Kicks,SR,,9576,,,White; CVT; 2.0L DOHC; AWD,https://imagescdn.dealercarsearch.com/Media/1129/24219520/639233646443010520.jpg,https://www.craigandlandrethcars.com/vdp/24219520/Used-2025-Nissan-Kicks-SR-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,436780
7MMVABXL8TN451344,2026,Mazda,CX-50,2.5 S Meridian Edition,,3717,,,Beige/tan; Cloth; 6 Speed Automatic; SKYACTIV®-G 2.5L 4-Cylinder DOHC 16V; AWD,https://imagescdn.dealercarsearch.com/Media/1129/24247085/639235947641086875.jpg,https://www.craigandlandrethcars.com/vdp/24247085/Used-2026-Mazda-CX50-25-S-Meridian-Edition-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU21078
5YJSA1E29LF362923,2020,Tesla,Model S,Long Range Plus,,65927,,,Not Specified; 1-Speed Automatic; Electric Motor; AWD,https://imagescdn.dealercarsearch.com/Media/1129/24236257/639236235420464246.jpg,https://www.craigandlandrethcars.com/vdp/24236257/Used-2020-Tesla-Model-S-Long-Range-Plus-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,362923
5N1DL1FS2PC346045,2023,Infiniti,QX60,LUXE,,80650,,,Silver; Leather; 9-Speed Automatic; 3.5L V6; AWD,https://imagescdn.dealercarsearch.com/Media/1129/24239501/639234507483511630.jpg,https://www.craigandlandrethcars.com/vdp/24239501/Used-2023-Infiniti-QX60-LUXE-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU20480A
WBXYJ5C32JEF70546,2018,BMW,X2,xDrive28i,,89593,,,Black; Premium Synthetic; 8 Speed Automatic; 2.0L 4-Cylinder DOHC 16V TwinPower Turbo; AWD,https://imagescdn.dealercarsearch.com/Media/1129/24204817/639226155492951368.jpg,https://www.craigandlandrethcars.com/vdp/24204817/Used-2018-BMW-X2-xDrive28i-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU21031
3C6UR4FL9DG613680,2013,RAM,2500,Laramie,,197901,,,Gray; Leather; 6 Speed Automatic; Cummins 6.7L I6 Turbodiesel; RWD,https://imagescdn.dealercarsearch.com/Media/1129/24248994/639235947595118629.jpg,https://www.craigandlandrethcars.com/vdp/24248994/Used-2013-RAM-2500-Laramie-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU20791B
KM8SR4HF5KU308948,2019,Hyundai,Santa Fe XL,Limited,,102247,,,Gray; Leather; 6-Speed Automatic with Shiftronic; 3.3L V6 DGI DOHC 24V; FWD,https://imagescdn.dealercarsearch.com/Media/1129/24247083/639235660938157502.jpg,https://www.craigandlandrethcars.com/vdp/24247083/Used-2019-Hyundai-Santa-Fe-XL-Limited-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU21074
5TDDZRFH0KS935043,2019,Toyota,Highlander,Limited Platinum,,128626,,,Black; Leather; 8-Speed Automatic Electronic with ECT-i; 3.5L V6; AWD,https://imagescdn.dealercarsearch.com/Media/1129/24204814/639235659720647427.jpg,https://www.craigandlandrethcars.com/vdp/24204814/Used-2019-Toyota-Highlander-Limited-Platinum-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU21024
WA1C2AFP3HA035908,2017,Audi,Q5,2.0T Premium quattro,,114384,,,Gray; Leather; 8-Speed Automatic with Tiptronic; 2.0L 4-Cylinder TFSI; quattro,https://imagescdn.dealercarsearch.com/Media/1129/24217873/639231915407203450.jpg,https://www.craigandlandrethcars.com/vdp/24217873/Used-2017-Audi-Q5-20T-Premium-quattro-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU20924A
5N1BT3CAXTC853574,2026,Nissan,Rogue,SL,,293,,,Blue; Leather; CVT; 1.5L DOHC; FWD,https://imagescdn.dealercarsearch.com/Media/1129/24236249/639234219641861983.jpg,https://www.craigandlandrethcars.com/vdp/24236249/Used-2026-Nissan-Rogue-SL-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU21063
JTJBK1BA3D2034388,2013,Lexus,RX,350,,150883,,,Black; Leather; 6-Speed Automatic with Sequential Shift ECT-i; 3.5L V6 DOHC Dual VVT-i 24V; AWD,https://imagescdn.dealercarsearch.com/Media/1129/24214920/639228799242570284.jpg,https://www.craigandlandrethcars.com/vdp/24214920/Used-2013-Lexus-RX-350-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU21006A
5LMJJ2H51CEL06458,2012,Lincoln,Navigator,Base,,1,,,White; Leather; 6 Speed Automatic; 5.4L V8 SOHC 24V FFV; RWD,https://imagescdn.dealercarsearch.com/Media/1129/24238334/639234219641705701.jpg,https://www.craigandlandrethcars.com/vdp/24238334/Used-2012-Lincoln-Navigator-Base-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU20917A
3C4NJDDB3NT227795,2022,Jeep,Compass,Trailhawk,,21197,,,White; Cloth; 9 Speed Automatic; 2.4L I4; 4WD,https://imagescdn.dealercarsearch.com/Media/1129/24212154/639233499792426734.jpg,https://www.craigandlandrethcars.com/vdp/24212154/Used-2022-Jeep-Compass-Trailhawk-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU21038
4T1DAACK3TU700105,2026,Toyota,Camry,LE,,8504,,,Ocean; Cloth; eCVT; 2.5L 4-Cylinder 16V DOHC; FWD,https://imagescdn.dealercarsearch.com/Media/1129/24236244/639235660865751200.jpg,https://www.craigandlandrethcars.com/vdp/24236244/Used-2026-Toyota-Camry-LE-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,700105
WVWMN7AN4CE505052,2012,Volkswagen,CC,Sport,,190040,,,Black; Artificial Leather; 6-Speed Automatic DSG; 2.0L Turbocharged TSI; FWD,https://imagescdn.dealercarsearch.com/Media/1129/24238343/639234219642018238.jpg,https://www.craigandlandrethcars.com/vdp/24238343/Used-2012-Volkswagen-CC-Sport-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU21041A
WVWNM9AJ9BW191648,2011,Volkswagen,Golf,TDI,,166363,,,White; Cloth; 6 Speed Manual; 2.0L I4 TDI Diesel Turbocharged DOHC 16V ULEV II 1; FWD,https://imagescdn.dealercarsearch.com/Media/1129/24247088/639235947641086875.jpg,https://www.craigandlandrethcars.com/vdp/24247088/Used-2011-Volkswagen-Golf-TDI-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU20932A
JM3TCBDY9P0640516,2023,Mazda,CX-9,Grand Touring,,74020,,,Gray; Leather; 6 Speed Automatic; 2.5L 4-Cylinder; AWD,https://imagescdn.dealercarsearch.com/Media/1129/24096596/639223563778340260.jpg,https://www.craigandlandrethcars.com/vdp/24096596/Used-2023-Mazda-CX9-Grand-Touring-for-sale-in-Clarksville-IN-47129,Clarksville,812-280-8018,260,MU20965
1P3EW65G7YV602471,2000,Plymouth,Prowler,Base,35600,2447,,,BLK; EGG; RWD,https://imagescdn.dealercarsearch.com/DealerImages/1123/1123_newarrivalphoto.jpg,https://www.craigandlandrethcars.com/vdp/24168682/Used-2000-Plymouth-Prowler-Base-for-sale-in-Louisville-KY-40207,Louisville,502-447-3450,690,D47920
